comment_id,is_useful,project,revision_id,parent_revision,branch,file_name,directory,change_type,line_number,message,RPT,review_date,change_id,request_id,reviewer_id,reviewer_name,author_id,category,comment_group,RCE,PRC,MR,RI,PN,CCR,FUR,DUR,IBF,INF,base_total_loc,reviewer_own_loc,total_commit,reviewer_made_commit,WRC,CL,comment_loc,CCY,RCSH,CV,RCS,file_total_review,prior_directory_review_count,PFRC,directory_review_experience,avg_rating,manual_rating,final_patch_number,final_revision,file_review_ratio,directory_review_ratio,file_ownership,recent_review,sample_rating,definition_rating,PDL,review_length,PDR
3f79a3b5_531c3e13,1,openstack%2Fnova,fae92384a3d2d3299f7e25419b16ec7534f9233a,8d089111c8554e94e117ada3a7f51a42df59e84f,master,releasenotes/notes/disable-rt-cache-refresh-9f6633e585516760.yaml,releasenotes/notes,A,6,Can we include the brief background (and/or the link) that explains why we added this so that the operators who will face the same problem with CERN will catch that this helps them resolve the problem at the first sight?,16,11/6/18 6:00,Iec33e656491848b26686fbf6fb5db4a4c94b9ea8,615606,25625,Tetsuro Nakamura,14070,Documentation,DOCUMENT,80,182,94,46793,1,82,4,4,0,1,14,0,0,0,0,6,6,1,0,1,0,0,17790,0,39,3.73,2,2,11a5fcbb6a3302c581f763776496d0833cf80ab6,0,0.00219224,0,0,3.63,3.83,57,41,29.86
3f79a3b5_53d43ebc,1,openstack%2Fnova,2b97e508381e7f1efe48799ee3d9b068b4fd5902,32082ebcfc17fdaf83e8f154ce0045e7a1fed16a,master,releasenotes/notes/disable-rt-cache-refresh-9f6633e585516760.yaml,releasenotes/notes,M,11,the SIGHUP would trigger periodic update task (which would do the fresh) after CONF.update_resources_interval and not immediately as mentioned in the commit message.,14,11/21/18 14:14,I65a7ee565ca5b3ec6c33a2fd9e39d461f7d90ed2,615646,26936,Surya Seetharaman,14070,Documentation,DOCUMENT,65,69,7,998044,7,28,5,5,0,0,10,0,1,0,0,13,13,1,0,1,0,1,17793,0,29,3.73,1,9,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,0,0.00162985,0,0,3.63,3.83,106,26,60.45
3f79a3b5_55de910f,1,openstack%2Fnova,5c4633e13017485466feb39b491008337ae96dce,1e8c2c0dcb3ff9225407b890a6c99658b35764bc,master,nova/tests/unit/conductor/test_conductor.py,nova/tests/unit/conductor,M,2162,"mock_create_tags.assert_called_once_with(
    test.MatchType(context.RequestContext), inst.uuid,
    self.params['tags'])",65,12/4/18 5:39,Idfe37d356b349024dfe963c934728111e1a1d314,621856,7634,Takashi NATSUME,15888,Solution Approach,REFACTOR,384,2663,149,11638,1,27,2,2,1,0,3132,169,226,6,0.0372305,3152,147,141,0.0265487,0.0466371,0.0539591,337,338,48,48,4,1,10,3cd439ad8a99f122566f0b5d0264ff5c8d34f998,0.142433,0.142012,0.0539591,0.0206486,3.88,4.12,57,16,70.43
3f79a3b5_55f6822e,1,openstack%2Fnova,9001ef47086427806c3ac7461edbc0d1bb176d07,f572527d2b7f93b0c2108118c2f240f2dd1cf968,master,nova/conf/api.py,nova/conf,M,218,"I'd personally drop this entirely since this is already inserted by the Sphinx extension and the oslo-config-generator output, plus things like this tend to get out of sync with the code.",47,12/17/18 14:27,I7da94ac5699b28bc0153a513d612ffeea7c872e8,624518,15334,Stephen Finucane,6873,Documentation,DOCUMENT,453,2976,571,488271,2,59,3,2,0,0,376,0,52,0,0,380,14,1,0,0.0368421,0,65,1055,25,446,3.73,1,2,9001ef47086427806c3ac7461edbc0d1bb176d07,0.384615,0.422749,0,0.151515,3.63,3.83,117,34,57
3f79a3b5_55ff0dfe,1,openstack%2Fnova,fb33dcfb92809255787f23463ceaf1496579c270,5d1a50018510b2b281ad33895ae2d9555f5d5b05,master,releasenotes/notes/disable-rt-cache-refresh-9f6633e585516760.yaml,releasenotes/notes,M,6,I would add some words here to explain what to refresh...,17,11/8/18 7:15,I65a7ee565ca5b3ec6c33a2fd9e39d461f7d90ed2,615646,25625,Tetsuro Nakamura,14070,Documentation,DOCUMENT,80,183,95,136926,3,25,5,5,0,0,10,0,1,0,0,13,13,1,0,1,0,1,17793,1,40,3.73,1,9,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,1,0.00224808,0,1,3.63,3.83,106,11,60.45
3f79a3b5_570f7c37,1,openstack%2Fnova,4a5da5a3b471bb5592d0a97e93bb69152e6447c0,5adfb64c6c6a212db93988da11469f77ed3ac87c,master,nova/privsep/qemu.py,nova/privsep,M,60,This part is still well test in test_utils.py,52,11/19/18 9:48,I4b7be98b5832ca8c580339fcfb7b9203264b5ff8,616692,7730,sahid,28433,Other,OTHER,290,1231,0,330542,6,47,5,3,0,0,59,0,1,0,0,65,28,5,0,0.430769,0,1,61,0,3,0,1,23,56541244fd4931c88cc17771c18e2e72ae9356eb,0,0.0491803,0,0,0,0,59,10,36.76
3f79a3b5_5752cada,0,openstack%2Fnova,47daa751efd52767841635bed3062843b96907be,a1dba961f0018a4995d208a290f4a859ce295840,master,nova/pci/manager.py,nova/pci,M,180,"reasonable,",69,12/19/18 20:09,I6e871311a0fa10beaf601ca6912b4a33ba4094e0,626381,6873,Matt Riedemann,11604,Documentation,FALSE,2175,6487,43,935,1,45,2,2,1,0,357,4,38,0,0,366,54,85,0,0.147541,0.0112045,76,247,9,50,0,0,5,26c41eccade6412f61f9a8721d853b545061adcc,0.118421,0.202429,0.0112045,0.0153794,0,0,28,1,58.79
3f79a3b5_589deb55,1,openstack%2Fnova,4a5da5a3b471bb5592d0a97e93bb69152e6447c0,5adfb64c6c6a212db93988da11469f77ed3ac87c,master,nova/virt/libvirt/utils.py,nova/virt/libvirt,M,311,"compress = CONF.libvirt.snapshot_compression and dest_fmt == ""qcow2""
images.convert_image(disk_path, out_path, source_fmt, dest_fmt, compress=compress)",60,11/27/18 11:09,I4b7be98b5832ca8c580339fcfb7b9203264b5ff8,616692,9555,Matthew Booth,28433,Logical,FUNCTION,406,408,1,1026590,6,47,5,3,0,0,544,8,195,4,0.0341706,537,45,66,0.0205128,0.0837989,0.0147059,316,4061,19,272,4.11,2,23,56541244fd4931c88cc17771c18e2e72ae9356eb,0.0601266,0.0669786,0.0147059,0.00379347,3.71,4.51,59,22,36.76
3f79a3b5_5958d524,0,openstack%2Fnova,311110e81bd10f583c99c8ce6792f2daebf7e84c,62245235bc15da6abcdfd3df1c24bd856d69fbb4,master,doc/source/contributor/api-ref-guideline.rst,doc/source/contributor,M,31,under the,46,12/5/18 22:07,Ia43b958a28e7e763e7ecb29e06f8d21d2b9a850f,614437,14070,Eric Fried,7634,Documentation,FALSE,237,1183,126,671335,9,3569,69,17,0,0,245,0,3,0,0,246,246,1,0,1,0,4,1252,3,32,0,0,9,311110e81bd10f583c99c8ce6792f2daebf7e84c,0.75,0.0255591,0,0.6,0,0,48,2,47.62
3f79a3b5_59e2ca00,1,openstack%2Fnova,8a5c7b51cd558f5a7b3183d890a1ef5905bf643c,8545ba2af7476e0884b5e7fb90965bef92d605bc,master,nova/virt/libvirt/driver.py,nova/virt/libvirt,M,5153,Also good - the <everything else> is (aarch64 and machine type virt) or <something else>,63,11/27/18 15:48,I05c9168569c4c3eeeb83695a053b2fd94240157c,620327,8864,Artom Lifshitz,6962,Praise,DISCUSS,81,98,1,3612,2,50,1,1,0,0,9035,0,2448,0,0,9069,1378,1404,0,0.151946,0,2726,4075,33,43,3.03,1,3,b65246ab4d6371e4bbded66d3003f95b7e05cba2,0.0121056,0.0105521,0,0.000150932,3.07,2.99,77,14,58.08
3f79a3b5_59e7d146,1,openstack%2Fnova,d20bf4c86885714594a773f8a5b0c00876a7305b,f13debf2f0e5377b9d0b0bbd9422c6a79d2cc611,master,api-ref/source/parameters.yaml,api-ref/source,M,1200,RESCUE,45,11/1/18 15:44,Iaad3a3a17ec536bd8b15ed38958afb8fbb72ae13,614730,14070,Eric Fried,27471,Documentation,DOCUMENT,238,1184,0,19675,2,20,1,1,0,0,6864,0,408,0,0,6884,6884,1,0,1,0,752,1686,25,39,3.73,1,4,6d00c4f863a0bd10c523c1f8c9508273d548582b,0.0332447,0.0231317,0,0.00114789,3.63,3.83,9,1,37.98
3f79a3b5_5a023809,1,openstack%2Fnova,18fbee57b47eb9fbbf9efd621be5a6f5ecef4ab6,4c3698c0b63ef0a5298cd94a8f23f87605bfc0f5,master,api-ref/source/server-migrations.inc,api-ref/source,M,194,also add the support matrix here?,45,12/17/18 7:15,I496d3f4b99e3d7e978c7ecb13ab3b67023fcb919,625339,15888,Zhenyu Zheng,6873,False Positive,FALSE,228,1354,323,212502,1,20,2,2,1,0,238,12,10,2,0.309091,47,47,1,0.2,1,0.0504202,14,1724,5,155,0,1,1,18fbee57b47eb9fbbf9efd621be5a6f5ecef4ab6,0.357143,0.0899072,0.0504202,0.142857,0,0,108,6,54.22
3f79a3b5_5acc7832,1,openstack%2Fnova,eff37148c3a45b33f122505b5b359a761394f658,01cea1a045db22f274fb8a6886733bee3f213fb6,master,nova/tests/unit/virt/vmwareapi/test_vif.py,nova/tests/unit/virt/vmwareapi,M,375,"Seems to me we need to add a test where the vif info has the dvs_id and pg_id. Assert that the returned network_ref contains the values from the vif info, and that get_network_with_the_name isn't called.",46,11/19/18 20:38,Ie638f39ffc4f729778170904e2229d3f64788951,617695,14070,Eric Fried,28100,Validation,FUNCTION,249,1205,1,463176,2,37,2,2,0,0,387,0,13,0,0,386,19,24,0,0.0492228,0,28,412,0,10,4.155,2,3,68e8ae35929f33e6d50cf3e52f15a54691b487c7,0,0.0242718,0,0,4.5,3.81,182,43,27.01
3f79a3b5_5bd28534,1,openstack%2Fnova,cc0385f510854c64aaecd2e4c36a61d459fb3fdc,ba163cd5fd3e6ea9a42f0b8082e8e096885f0c57,master,nova/conf/api.py,nova/conf,M,199,"Need to update the docs for this:

https://docs.openstack.org/nova/latest/user/cellsv2-layout.html#nova-metadata-api-service

I believe the blueprint whiteboard also points out some caveats discussed at the PTG about when you might want to run metadata-api globally depending on how neutron is setup, so that could be called out both here and in the docs.

Plus we'll want a release note for this, and tests obviously.",69,12/12/18 15:47,I2e6ebb551e782e8aa0ac90169f4d4b8895311b3c,624612,6873,Matt Riedemann,15888,Documentation,DOCUMENT,2159,6466,316,23909,1,12,2,2,0,0,376,0,52,3,0.0370102,382,14,1,0.0576923,0.0366492,0,66,1056,26,418,3.73,2,7,e2e372b2b159630f82bb9e70a59ac87904ef7e7d,0.393939,0.395833,0,0.158752,3.63,3.83,16,75,51.85
3f79a3b5_5d2de4aa,1,openstack%2Fnova,619b81e81f99dad4601c4e0d567d7f138562856c,905e25a63d3ba25cfbdf492891ac8864fed609ab,master,nova/virt/libvirt/volume/net.py,nova/virt/libvirt/volume,M,73,This should probably be updated to mention username.,69,12/21/18 16:32,Ieba216275c07ab16414065ee47e66915e9e9477d,626897,6873,Matt Riedemann,11805,Alternate Output,REFACTOR,2182,6502,6,9833,1,3,2,2,1,0,134,104,14,3,0.114286,135,33,20,0.214286,0.244444,0.776119,30,159,17,84,3.63,2,3,47b7c4f3cc582bf463fd0c796df84736a0074f48,0.566667,0.528302,0.776119,0.329032,3.87,3.39,83,8,51.14
3f79a3b5_5f638345,1,openstack%2Fnova,35ad6324c7266acf18412e05e0bc315c67d39dde,e27905f482ba26d2bbf3ae5d948dee37523042d5,master,api-ref/source/os-migrations.inc,api-ref/source,M,20,humm: s/microverion/microversion/ ..,24,11/9/18 23:56,Iaa8e264ca95b69f3c97a6848918862ee22922de1,616773,6167,Ken'ichi Ohmichi,7634,Documentation,DOCUMENT,325,3140,212,67006,1,3,1,1,1,0,77,0,13,0,0,19,19,1,0,1,0,14,1692,3,166,3.73,1,2,084ce9b28af1320d17ff3ebf63d23f7830019982,0.214286,0.0981087,0,0.0571429,3.63,3.83,29,4,58.79
3f79a3b5_5fb99cc2,1,openstack%2Fnova,12f523dc024858155d432060d4f27dd4acada56a,7eb8c9f299d5fec10df591b486b572db21a007c2,master,nova/compute/utils.py,nova/compute,M,1224,"Is this use of *ratio still groovy with regard to recent changes, or are those changes still in flight?

[later]
Ah, never mind, is a straight copy.",55,11/6/18 11:46,I1a305847f0310c8d4babd5a625e4cc7bffe5b086,615705,11564,Chris Dent,14070,Question,DISCUSS,322,1277,204,37440,1,1204,9,7,0,0,1203,0,231,0,0,1248,66,95,0,0.0528846,0,324,5446,7,202,3.985,1,20,570ad369928c296aac59a3e81ceb45a4ff2e19a7,0.0216049,0.0370914,0,0.000531814,3.89,4.08,129,27,60.95
3f79a3b5_624dcd92,1,openstack%2Fnova,80881918f676d218d076ca30a66214c312dd089f,a1dba961f0018a4995d208a290f4a859ce295840,master,nova/network/os_vif_util.py,nova/network,M,502,unbound,69,12/19/18 16:20,Iaec1f6fd12dba8b11991b7a7595593d5c8b1db50,626228,6873,Matt Riedemann,15334,Documentation,DOCUMENT,2173,6486,580,1046,1,26,3,3,1,0,528,4,15,1,0.025,540,40,54,0.0666667,0.0740741,0.00757576,30,1371,23,250,3.73,1,2,1def76a1c49032d93ab6c7ee61dbbfe8e29cafca,0.766667,0.182349,0.00757576,0.593548,3.63,3.83,155,1,59.33
3f79a3b5_62df060a,1,openstack%2Fnova,7a08c7714d90cd4766ffb27fab1a8ac3f431399c,7fa740491e53195021036af69a0ddfde183daef5,master,nova/tests/functional/db/test_build_request.py,nova/tests/functional/db,M,509,Could have also been nice to add a simple test to ServersPreSchedulingTestCase which hits the actual full stack with only build requests in the DB so we could test marker logic there as well. But maybe this is good enough.,69,12/19/18 21:14,I5165b69f956fbf1904112a742698b2739f747e72,624870,6873,Matt Riedemann,21813,Validation,FUNCTION,2162,6471,21,134615,2,12,2,2,1,0,609,82,13,1,0.120879,609,32,52,0.0769231,0.0525452,0.134647,21,360,13,196,4.155,1,3,2ef704cba619a149336692311c2614742aa32909,0.619048,0.544444,0.134647,0.393939,4.5,3.81,98,40,68.77
3f79a3b5_63afac7f,1,openstack%2Fnova,ffc7d694de1aca84e46de3b4dfbc19d056aacf90,48beae986f0ec7845ac5b0138d8d2c085d87e9ae,master,nova/quota.py,nova,M,1197,"According to the spec:

https://specs.openstack.org/openstack/nova-specs/specs/stein/approved/handling-down-cell_new.html#proposed-change

If the tenant has instances in a down cell we should fail the server create unless policy passes, correct? I don't see the failure / error logic in this change.

I also wonder if we are only going to enforce that with the microversion. It seems wrong to make people opt into not cheating their quota limits. Probably something we need to discuss, but I'd think once we have the policy rule and support for handling down cells during the quota check, we should change the behavior, regardless of microversion, to fail server create/resize if the tenant has instances in a down cell and they don't pass the policy check. Yes it would be an upgrade impacting behavior change, but it's also a safety measure for multi-cell deployments.

Also, I think I now realize what you were trying to ask me in IRC about the policy / microversion question; sorry I didn't fully grasp what you were asking. I think we can probably ignore the microversion for the down-cell quota check since quota checks can fail at any time and this is really fixing a bug / adding a safety measure for multi-cell operations. I will ask the question during the cells v2 session at the summit:

https://etherpad.openstack.org/p/BER-cells-v2-updates

But I think we can ignore microversion for this, which will also make this change a lot simpler since you won't have to pass that flag down the stack.",68,11/13/18 8:25,Ifa7df0c6b9d0042f51c0e9fc27a946870f780a44,614783,6873,Matt Riedemann,26936,Question,DISCUSS,2094,6356,74,405052,3,76,6,5,0,0,1271,109,143,5,0.0470085,1279,149,147,0.034965,0.116497,0.0857592,219,3492,42,730,3.985,2,6,d6172354e1e02d37bfcf37c0748a0dba0f7bd685,0.191781,0.209049,0.0661715,0.0374844,3.89,4.08,98,273,35.61
3f79a3b5_64c08f7e,1,openstack%2Fnova,4ebd2504bb27afac7184d254aa6556fe61493a5d,fae92384a3d2d3299f7e25419b16ec7534f9233a,master,nova/tests/unit/scheduler/test_client.py,nova/tests/unit/scheduler,M,40,"You could probably kill this test entirely, as all it seems to be doing is confirming that python works, unless we really care to confirm that keyword args actually happen?

I suppose this and the other modified test are basically confirming ""yes, my proxy methods do in fact proxy"".

I suppose that's valid but suggests a future refactoring where get rid of the proxy/facade entirely.",55,11/6/18 10:52,I1f97d00fb7633f173370ed6787c9a71ecd8106d5,615641,11564,Chris Dent,14070,Solution Approach,REFACTOR,322,1273,200,39358,2,40,3,3,0,0,139,0,0,0,0,134,17,10,0,0.126866,0,37,443,14,93,4,1,3,5d1a50018510b2b281ad33895ae2d9555f5d5b05,0.378378,0.209932,0,0.14936,3.88,4.12,106,67,65.32
3f79a3b5_651a666a,1,openstack%2Fnova,a60631fd3a5df3e81dd9141fc1dd60f7cdd6ba80,9cac4ba8c5795265632d85d576a4ff810bffd475,master,nova/tests/unit/pci/test_request.py,nova/tests/unit/pci,M,29,Remove this blank line. pep8 job fails.,65,12/11/18 7:52,I9ba475e91b8283f063db446de74d3e4b2de002c5,619929,7634,Takashi NATSUME,28714,Visual Representation,REFACTOR,382,2637,1,668594,4,133,2,2,0,0,281,0,5,0,0,363,22,23,0,0.0606061,0,14,152,3,16,2.915,1,25,30295f1a141bb10f69f39c7ba453c7162db926b2,0.214286,0.105263,0,0.0571429,2.71,3.12,90,7,47.59
3f79a3b5_67155895,0,openstack%2Fnova,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,8c318d0fb20fdfe0ae8e203245e4d4d6668c8a44,master,nova/scheduler/client/report.py,nova/scheduler/client,M,701,And here we'll do our refresh dance.,68,11/30/18 15:26,I65a7ee565ca5b3ec6c33a2fd9e39d461f7d90ed2,615646,6873,Matt Riedemann,14070,Other,FALSE,2108,6362,346,63881,9,29,5,5,0,0,2411,17,210,4,0.00672534,2416,434,203,0.0190476,0.179636,0.00705102,281,299,156,161,0,0,9,bbc2fcb8fb20dde1b81597c319392afb5b2c53fe,0.55516,0.538462,0.00705102,0.309079,0,0,106,8,60.45
3f79a3b5_67493163,1,openstack%2Fnova,3deac1c38aff763f4bc5d892f2167603040924ac,a1c01f97ae0397e8f4ccff5eb2a8b8f5ef7f7221,master,doc/source/user/cellsv2-layout.rst,doc/source/user,M,309,"I'm not really sure why we have this in here in the first place, because it's how we run it in our CI jobs:

http://logs.openstack.org/68/567268/42/check/tempest-full/12e0fc5/controller/logs/screen-n-api-meta.txt.gz",69,12/21/18 14:22,I2e6ebb551e782e8aa0ac90169f4d4b8895311b3c,624612,6873,Matt Riedemann,15888,Documentation,DOCUMENT,2159,6466,316,25385,3,89,6,5,0,0,385,0,14,0,0,393,393,1,0,1,0,13,1520,9,180,3.73,1,7,e2e372b2b159630f82bb9e70a59ac87904ef7e7d,0.692308,0.118421,0,0.494505,3.63,3.83,52,45,48.5
3f79a3b5_676cca9d,1,openstack%2Fnova,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,master,nova/conf/workarounds.py,nova/conf,M,247,"We should probably also call out this workarounds option from the images_type option help, since I'd probably see that before the workaround:

https://github.com/openstack/nova/blob/a189d1185c0a3458c28015a6cb46aac3bfa9d152/nova/conf/libvirt.py#L799

Similarly, I think https://docs.openstack.org/nova/latest/configuration/config.html#DEFAULT.instances_path should be listed here as related and you probably want to similarly refer to this workaround option from the 'instances_path' help for awareness.",69,12/21/18 22:46,I8fd6b9f857a1c4919c3365951e2652d2d477df77,618478,6873,Matt Riedemann,10135,Documentation,DOCUMENT,2115,6386,343,305396,17,87,4,4,1,0,225,0,16,0,0,258,14,1,0,0.0542636,0,27,1038,16,402,3.73,2,21,d6c1f6a1032ed2ea99f3d8b70ccf38065163d785,0.592593,0.387283,0,0.359788,3.63,3.83,274,75,42.04
3f79a3b5_679b6a64,1,openstack%2Fnova,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,master,releasenotes/notes/bug-1414895-8f7d8da6499f8e94.yaml,releasenotes/notes,A,7,same comment as in the config option help,69,12/21/18 22:46,I8fd6b9f857a1c4919c3365951e2652d2d477df77,618478,6873,Matt Riedemann,10135,Other,OTHER,2115,6386,343,305396,17,87,4,4,1,1,24,0,0,0,0,22,22,1,0,1,0,0,17924,0,1025,0,1,21,d6c1f6a1032ed2ea99f3d8b70ccf38065163d785,0,0.0571859,0,0,0,0,274,8,42.04
3f79a3b5_67a3d59d,1,openstack%2Fnova,dd3cb4b4744be87a4227f257cb4d97583768c1a1,7fa740491e53195021036af69a0ddfde183daef5,master,nova/virt/libvirt/vif.py,nova/virt/libvirt,M,839,"digging further, i believe we should not do anything during 
plug_hw_veb() and unplug_hw_veb() in the case of macVtap.

libvirt will set the MAC and vlan for us.
see: https://bugzilla.redhat.com/show_bug.cgi?id=1113474

now, libvirt in case of macVtap sets the MAC on the VF netdev not the VF idx, this means an additional fix will be needed in neutron sriov agent (sriovnicswitch) as today the agent relies on the VF idx mac address to determine if a port was successfully binded.


a hook in neutron to test this: (since nova will not boot a VM as it waits for a port bind event from neutron)

+++ b/neutron/plugins/ml2/drivers/mech_sriov/mech_driver/mech_driver.py
@@ -91,7 +91,7 @@ class SriovNicSwitchMechanismDriver(mech_agent.SimpleAgentMechanismDriverBase):
                       vnic_type)
             return

-        if vnic_type == portbindings.VNIC_DIRECT_PHYSICAL:
+        if (vnic_type == portbindings.VNIC_DIRECT_PHYSICAL or vnic_type == portbindings.VNIC_MACVTAP):
             # Physical functions don't support things like QoS properties,
             # spoof checking, etc. so we might as well side-step the agent
             # for now. The agent also doesn't currently recognize non-VF",5,12/17/18 15:28,I4f78f3cc412d7ec59456aea915a1ebfc8b27681f,624842,28714,Adrian Chiris,11604,Solution Approach,REFACTOR,4,2,6,349610,2,45,3,3,0,0,932,0,253,0,0,937,100,154,0,0.106724,0,348,4084,1,1,4,2,10,9e77c3d3bbd47863c0f60e4499396429bb46582c,0.00287356,0.000244857,0,0.0000165,3.88,4.12,75,190,70.33
3f79a3b5_67b931e9,1,openstack%2Fnova,e02fbb53d5fe093469d2aa188007ed2c5c67c98b,4d8baef8dcdb63aa60f73b117d77459cb35a2b50,master,doc/source/contributor/testing.rst,doc/source/contributor,M,96,these can be voting job also not only n-v. with all voting job pass give you +1 on the experimental queue run.,59,12/9/18 11:40,I74985f1946fffd0ae4d38604696d0d4656b6bf4e,623538,8556,Ghanshyam Mann,6873,Documentation,DOCUMENT,408,1361,224,157257,1,29,4,4,1,0,110,0,4,0,0,119,119,1,0,1,0,103,1341,2,25,3.73,2,1,e02fbb53d5fe093469d2aa188007ed2c5c67c98b,0.0194175,0.0186428,0,0.000560119,3.63,3.83,134,23,58.32
3f79a3b5_67cff189,1,openstack%2Fnova,3deac1c38aff763f4bc5d892f2167603040924ac,a1c01f97ae0397e8f4ccff5eb2a8b8f5ef7f7221,master,releasenotes/notes/run-meta-api-per-cell-69d74cdd70528085.yaml,releasenotes/notes,A,5,"same comments from the docs on wording here - honestly it might just be better to link to those docs from here for more details:

https://docs.openstack.org/nova/latest/user/cellsv2-layout.html#nova-metadata-api-service",69,12/21/18 14:22,I2e6ebb551e782e8aa0ac90169f4d4b8895311b3c,624612,6873,Matt Riedemann,15888,Documentation,DOCUMENT,2159,6466,316,25385,3,89,6,5,0,1,10,0,0,0,0,12,12,1,0,1,0,0,18341,0,1048,3.73,1,7,e2e372b2b159630f82bb9e70a59ac87904ef7e7d,0,0.0571397,0,0,3.63,3.83,52,38,48.5
3f79a3b5_67da23e8,1,openstack%2Fnova,8cdd57d91088ffc1d6f8ca60b5fa0dc3ec822bd3,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,master,nova/virt/libvirt/migration.py,nova/virt/libvirt,M,390,Could we short-circuit this method by simply returning False immediately if this value is 0?,69,12/13/18 22:36,I0d286d12e588b431df3d94cf2e65d636bcdea2f8,619143,6873,Matt Riedemann,20722,Solution Approach,REFACTOR,2120,6394,83,158122,12,158,7,5,0,0,664,0,26,0,0,665,84,81,0,0.126316,0,51,4068,26,1152,4,2,15,99a075cc941636f6d7cb245c8c8cfd553a410146,0.509804,0.283186,0,0.264706,3.88,4.12,119,16,45.46
